hub_file,slug,title,highlight,values,flags,verified
numbers.csv,senren-baikai-3getsu-s33,専任媒介3ヶ月（数値確認）,専任媒介3ヶ月 — 確認テーマ：専任媒介3ヶ月 / 数値・条件：基準値は試験要項・省令で確認,専任媒介3ヶ月 | 基準値は試験要項・省令で確認 | 専任媒介契約 | 学習記録 | 過去問で型確認,verify_official,OK
numbers.csv,chintai-shiken-50mon-s33,賃管試験50問（数値確認）,賃管試験50問 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 賃管試験50問 | 基準値は試験要項・省令で確認 | 賃貸不動産経営管理士,verify_official,OK
numbers.csv,hoken-tekiyo-kikan-s33,火災保険の適用期間（数値確認）,火災保険の適用期間 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 火災保険の適用期間 | 基準値は試験要項・省令で確認 | 火災保険,concept_page,OK-practice
numbers.csv,koshin-kikan-5nen-s34,登録更新5年（頻出整理）,登録更新5年 — 数値・条件：基準値は試験要項・省令で確認 / 関連制度：登録の更新,基準値は試験要項・省令で確認 | 登録の更新 | 学習記録 | 過去問で型確認 | 登録更新5年,verify_official,OK
numbers.csv,kikan-teiki-1nen-s34,短期借家1年（頻出整理）,短期借家1年 — 数値・条件：基準値は試験要項・省令で確認 / 関連制度：定期借家,基準値は試験要項・省令で確認 | 定期借家 | 学習記録 | 過去問で型確認 | 短期借家1年,verify_official,OK
numbers.csv,hosho-tesuryo-s34,家賃保証手数料（頻出整理）,家賃保証手数料 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 家賃保証手数料 | 基準値は試験要項・省令で確認 | 家賃債務保証,concept_page,
numbers.csv,azukari-betsu-s34,預り金全額分別（頻出整理）,預り金全額分別 — 記録・保存：学習記録 / 試験の確認点：過去問で型確認,学習記録 | 過去問で型確認 | 預り金全額分別 | 基準値は試験要項・省令で確認 | 分別管理義務,concept_page,
numbers.csv,genjo-jiko-5nen-s34,原状回復請求時効（頻出整理）,原状回復請求時効 — 確認テーマ：原状回復請求時効 / 数値・条件：基準値は試験要項・省令で確認,原状回復請求時効 | 基準値は試験要項・省令で確認 | 原状回復 | 学習記録 | 過去問で型確認,concept_page,OK
numbers.csv,chukai-hoshu-s34,媒介報酬の目安（頻出整理）,媒介報酬の目安 — 確認テーマ：媒介報酬の目安 / 数値・条件：目安は試験要項・省令で確認,媒介報酬の目安 | 目安は試験要項・省令で確認 | 媒介契約 | 学習記録 | 過去問で型確認,concept_page,OK
numbers.csv,tachiai-kigen-s34,退去立会いの期限（頻出整理）,退去立会いの期限 — 数値・条件：基準値は試験要項・省令で確認 / 関連制度：退去立会い,基準値は試験要項・省令で確認 | 退去立会い | 学習記録 | 過去問で型確認 | 退去立会いの期限,concept_page,OK
numbers.csv,it-jusetsu-jizen-s34,IT重説の事前書面（頻出整理）,IT重説の事前書面 — 数値・条件：基準値は試験要項・省令で確認 / 関連制度：IT重説,基準値は試験要項・省令で確認 | IT重説 | 学習記録 | 過去問で型確認 | IT重説の事前書面,concept_page,
numbers.csv,nyukyo-ritsu-s34,入居率の目安（頻出整理）,入居率の目安 — 関連制度：入居率 / 記録・保存：学習記録,入居率 | 学習記録 | 過去問で型確認 | 入居率の目安 | 目安は試験要項・省令で確認,concept_page,
numbers.csv,sublease-chintai-s34,サブリース賃料（頻出整理）,サブリース賃料 — 数値・条件：基準値は試験要項・省令で確認 / 関連制度：サブリース契約,基準値は試験要項・省令で確認 | サブリース契約 | 学習記録 | 過去問で型確認 | サブリース賃料,concept_page,
numbers.csv,nyukyosha-taiou-num-s35,入居者対応：法定義務と受託契約の整理（基礎整理）,法定24時間義務なし。修繕は借地借家法上貸主負担。期限は受託契約で定める。,なし | 貸主（オーナー） | 管理受託契約で定める | 速やかに手配 | 実務目安≠法定,,OK-practice
numbers.csv,shuuzen-hiyou-num-s35,修繕費用負担：通常損耗は貸主負担の数値（基礎整理）,修繕費用負担：通常損耗は貸主負担の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：原状回復,数値は試験要項・省令で確認 | 原状回復 | 定義確認のメモ | 主語→目的→対象 | 修繕費用負担：通常損耗は貸主負担の数値,concept_page,
numbers.csv,chintai-kaitei-num-s35,賃料改定と更新料の数値整理（基礎整理）,賃料改定＝32条協議（正当事由）／更新料上限＝合意更新で1ヶ月以内。,借地借家法32条の協議 | 1ヶ月分以内 | 賃料改定≠更新料 | 増税・近傍類似賃料等 | 1ヶ月を賃料改定に当てはめない,verify_official,OK-practice
numbers.csv,kanri-houkoku-num-s35,管理業務報告：頻度と契約（基礎整理）,委託者への業務報告は賃管法・受託契約に従う。頻度は契約で定める。,賃貸住宅管理業法・受託契約 | 契約で定める | 収支・修繕・空室等 | 適正化法の管理報告は別 | 頻度の固定暗記を避ける,concept_page,OK-practice
numbers.csv,juyo-jusetsu-num-s35,重要事項説明：説明前に書面交付の数値（基礎整理）,重要事項説明：説明前に書面交付の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：IT重説,数値は試験要項・省令で確認 | IT重説 | 定義確認のメモ | 主語→目的→対象 | 重要事項説明：説明前に書面交付の数値,concept_page,
numbers.csv,sublease-unyou-num-s35,サブリース運用：空室リスク配分の数値（基礎整理）,サブリース運用：空室リスク配分の数値 — 確認テーマ：サブリース運用：空室リスク配分の数値 / 数値・条件：数値は試験要項・省令で確認,サブリース運用：空室リスク配分の数値 | 数値は試験要項・省令で確認 | サブリース契約 | 定義確認のメモ | 主語→目的→対象,concept_page,
numbers.csv,kasai-jishin-num-s35,火災・地震：契約者・受益者は契約次第の数値（基礎整理）,火災・地震：契約者・受益者は契約次第の数値 — 記録・保存：定義確認のメモ / 試験の確認点：主語→目的→対象,定義確認のメモ | 主語→目的→対象 | 火災・地震：契約者・受益者は契約次第の数値 | 数値は試験要項・省令で確認 | 火災保険,concept_page,
numbers.csv,keiyaku-shomen-num-s35,管理受託契約書面・重要事項説明（基礎整理）,賃管は管理受託契約書面・重要事項説明。宅建35・37条書面とは別。,書面で締結 | 説明前に書面交付 | 媒介契約が対象 | 契約締結前後 | 法令の取り違え,,OK
numbers.csv,azukari-kanri-num-s35,預り金管理：預かった額の全額を分別の数値（基礎整理）,預り金管理：預かった額の全額を分別の数値 — 確認テーマ：預り金管理：預かった額の全額を分別の数値 / 数値・条件：数値は試験要項・省令で確認,預り金管理：預かった額の全額を分別の数値 | 数値は試験要項・省令で確認 | 分別管理義務 | 定義確認のメモ | 主語→目的→対象,concept_page,
numbers.csv,shiken-hanrei-num-s35,試験頻出判例：判例・ガイドライン併読の数値（基礎整理）,試験頻出判例：判例・ガイドライン併読の数値 — 関連制度：借地借家法 / 記録・保存：定義確認のメモ,借地借家法 | 定義確認のメモ | 主語→目的→対象 | 試験頻出判例：判例・ガイドライン併読の数値 | 数値は試験要項・省令で確認,concept_page,
numbers.csv,nyukyosha-taiou-num-s36,入居者対応：法定義務と受託契約の整理（実務連動）,法定24時間義務なし。修繕は借地借家法上貸主負担。期限は受託契約で定める。,なし | 貸主（オーナー） | 管理受託契約で定める | 速やかに手配 | 実務目安≠法定,,OK-practice
numbers.csv,shuuzen-hiyou-num-s36,修繕費用負担：通常損耗は貸主負担の数値（実務連動）,修繕費用負担：通常損耗は貸主負担の数値 — 確認テーマ：修繕費用負担：通常損耗は貸主負担の数値 / 数値・条件：数値は試験要項・省令で確認,修繕費用負担：通常損耗は貸主負担の数値 | 数値は試験要項・省令で確認 | 原状回復 | 運転日誌・報告書 | 誰が・いつ・何を,concept_page;maybe_missing_digit,
numbers.csv,chintai-kaitei-num-s36,賃料改定と更新料の数値整理（実務連動）,賃料改定＝32条協議（正当事由）／更新料上限＝合意更新で1ヶ月以内。,借地借家法32条の協議 | 1ヶ月分以内 | 賃料改定≠更新料 | 増税・近傍類似賃料等 | 1ヶ月を賃料改定に当てはめない,verify_official,OK-practice
numbers.csv,kanri-houkoku-num-s36,管理業務報告：頻度と契約（実務連動）,委託者への業務報告は賃管法・受託契約に従う。頻度は契約で定める。,賃貸住宅管理業法・受託契約 | 契約で定める | 収支・修繕・空室等 | 適正化法の管理報告は別 | 頻度の固定暗記を避ける,concept_page,OK-practice
numbers.csv,juyo-jusetsu-num-s36,重要事項説明：説明前に書面交付の数値（実務連動）,重要事項説明：説明前に書面交付の数値 — 関連制度：IT重説 / 記録・保存：運転日誌・報告書,IT重説 | 運転日誌・報告書 | 誰が・いつ・何を | 重要事項説明：説明前に書面交付の数値 | 数値は試験要項・省令で確認,concept_page;maybe_missing_digit,
numbers.csv,sublease-unyou-num-s36,サブリース運用：空室リスク配分の数値（実務連動）,サブリース運用：空室リスク配分の数値 — 関連制度：サブリース契約 / 記録・保存：運転日誌・報告書,サブリース契約 | 運転日誌・報告書 | 誰が・いつ・何を | サブリース運用：空室リスク配分の数値 | 数値は試験要項・省令で確認,concept_page;maybe_missing_digit,
numbers.csv,kasai-jishin-num-s36,火災・地震：契約者・受益者は契約次第の数値（実務連動）,火災・地震：契約者・受益者は契約次第の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：火災保険,数値は試験要項・省令で確認 | 火災保険 | 運転日誌・報告書 | 誰が・いつ・何を | 火災・地震：契約者・受益者は契約次第の数値,concept_page;maybe_missing_digit,
numbers.csv,keiyaku-shomen-num-s36,管理受託契約書面・重要事項説明（実務連動）,賃管は管理受託契約書面・重要事項説明。宅建35・37条書面とは別。,書面で締結 | 説明前に書面交付 | 媒介契約が対象 | 契約締結前後 | 法令の取り違え,,OK
numbers.csv,azukari-kanri-num-s36,預り金管理：預かった額の全額を分別の数値（実務連動）,預り金管理：預かった額の全額を分別の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：分別管理義務,数値は試験要項・省令で確認 | 分別管理義務 | 運転日誌・報告書 | 誰が・いつ・何を | 預り金管理：預かった額の全額を分別の数値,concept_page;maybe_missing_digit,
numbers.csv,shiken-hanrei-num-s36,試験頻出判例：判例・ガイドライン併読の数値（実務連動）,試験頻出判例：判例・ガイドライン併読の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：借地借家法,数値は試験要項・省令で確認 | 借地借家法 | 運転日誌・報告書 | 誰が・いつ・何を | 試験頻出判例：判例・ガイドライン併読の数値,concept_page;maybe_missing_digit,
numbers.csv,nyukyosha-taiou-num-s37,入居者対応：法定義務と受託契約の整理（試験頻出）,法定24時間義務なし。修繕は借地借家法上貸主負担。期限は受託契約で定める。,なし | 貸主（オーナー） | 管理受託契約で定める | 速やかに手配 | 実務目安≠法定,,OK-practice
numbers.csv,shuuzen-hiyou-num-s37,修繕費用負担：通常損耗は貸主負担の数値（試験頻出）,修繕費用負担：通常損耗は貸主負担の数値 — 確認テーマ：修繕費用負担：通常損耗は貸主負担の数値 / 数値・条件：数値は試験要項・省令で確認,修繕費用負担：通常損耗は貸主負担の数値 | 数値は試験要項・省令で確認 | 原状回復 | 過去問の条件メモ | 逆転肢の型分類,concept_page,
numbers.csv,chintai-kaitei-num-s37,賃料改定と更新料の数値整理（試験頻出）,賃料改定＝32条協議（正当事由）／更新料上限＝合意更新で1ヶ月以内。,借地借家法32条の協議 | 1ヶ月分以内 | 賃料改定≠更新料 | 増税・近傍類似賃料等 | 1ヶ月を賃料改定に当てはめない,verify_official,OK-practice
numbers.csv,kanri-houkoku-num-s37,管理業務報告：頻度と契約（試験頻出）,委託者への業務報告は賃管法・受託契約に従う。頻度は契約で定める。,賃貸住宅管理業法・受託契約 | 契約で定める | 収支・修繕・空室等 | 適正化法の管理報告は別 | 頻度の固定暗記を避ける,concept_page,OK-practice
numbers.csv,juyo-jusetsu-num-s37,重要事項説明：説明前に書面交付の数値（試験頻出）,重要事項説明：説明前に書面交付の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：IT重説,数値は試験要項・省令で確認 | IT重説 | 過去問の条件メモ | 逆転肢の型分類 | 重要事項説明：説明前に書面交付の数値,concept_page,
numbers.csv,sublease-unyou-num-s37,サブリース運用：空室リスク配分の数値（試験頻出）,サブリース運用：空室リスク配分の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：サブリース契約,数値は試験要項・省令で確認 | サブリース契約 | 過去問の条件メモ | 逆転肢の型分類 | サブリース運用：空室リスク配分の数値,concept_page,
numbers.csv,kasai-jishin-num-s37,火災・地震：契約者・受益者は契約次第の数値（試験頻出）,火災・地震：契約者・受益者は契約次第の数値 — 関連制度：火災保険 / 記録・保存：過去問の条件メモ,火災保険 | 過去問の条件メモ | 逆転肢の型分類 | 火災・地震：契約者・受益者は契約次第の数値 | 数値は試験要項・省令で確認,concept_page,
numbers.csv,keiyaku-shomen-num-s37,管理受託契約書面・重要事項説明（試験頻出）,賃管は管理受託契約書面・重要事項説明。宅建35・37条書面とは別。,書面で締結 | 説明前に書面交付 | 媒介契約が対象 | 契約締結前後 | 法令の取り違え,,OK
numbers.csv,azukari-kanri-num-s37,預り金管理：預かった額の全額を分別の数値（試験頻出）,預り金管理：預かった額の全額を分別の数値 — 記録・保存：過去問の条件メモ / 試験の確認点：逆転肢の型分類,過去問の条件メモ | 逆転肢の型分類 | 預り金管理：預かった額の全額を分別の数値 | 数値は試験要項・省令で確認 | 分別管理義務,concept_page,
numbers.csv,shiken-hanrei-num-s37,試験頻出判例：判例・ガイドライン併読の数値（試験頻出）,試験頻出判例：判例・ガイドライン併読の数値 — 確認テーマ：試験頻出判例：判例・ガイドライン併読の数値 / 数値・条件：数値は試験要項・省令で確認,試験頻出判例：判例・ガイドライン併読の数値 | 数値は試験要項・省令で確認 | 借地借家法 | 過去問の条件メモ | 逆転肢の型分類,concept_page,
numbers.csv,nyukyosha-taiou-num-s38,入居者対応：法定義務と受託契約の整理（判例・ガイド）,法定24時間義務なし。修繕は借地借家法上貸主負担。期限は受託契約で定める。,なし | 貸主（オーナー） | 管理受託契約で定める | 速やかに手配 | 実務目安≠法定,,OK-practice
numbers.csv,shuuzen-hiyou-num-s38,修繕費用負担：通常損耗は貸主負担の数値（判例・ガイド）,修繕費用負担：通常損耗は貸主負担の数値 — 記録・保存：条文×通知の対応表 / 試験の確認点：優先関係の整理,条文×通知の対応表 | 優先関係の整理 | 修繕費用負担：通常損耗は貸主負担の数値 | 数値は試験要項・省令で確認 | 原状回復,concept_page,
numbers.csv,chintai-kaitei-num-s38,賃料改定と更新料の数値整理（判例・ガイド）,賃料改定＝32条協議（正当事由）／更新料上限＝合意更新で1ヶ月以内。,借地借家法32条の協議 | 1ヶ月分以内 | 賃料改定≠更新料 | 増税・近傍類似賃料等 | 1ヶ月を賃料改定に当てはめない,verify_official,OK-practice
numbers.csv,kanri-houkoku-num-s38,管理業務報告：頻度と契約（判例・ガイド）,委託者への業務報告は賃管法・受託契約に従う。頻度は契約で定める。,賃貸住宅管理業法・受託契約 | 契約で定める | 収支・修繕・空室等 | 適正化法の管理報告は別 | 頻度の固定暗記を避ける,concept_page,OK-practice
numbers.csv,juyo-jusetsu-num-s38,重要事項説明：説明前に書面交付の数値（判例・ガイド）,重要事項説明：説明前に書面交付の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：IT重説,数値は試験要項・省令で確認 | IT重説 | 条文×通知の対応表 | 優先関係の整理 | 重要事項説明：説明前に書面交付の数値,concept_page,
numbers.csv,sublease-unyou-num-s38,サブリース運用：空室リスク配分の数値（判例・ガイド）,サブリース運用：空室リスク配分の数値 — 記録・保存：条文×通知の対応表 / 試験の確認点：優先関係の整理,条文×通知の対応表 | 優先関係の整理 | サブリース運用：空室リスク配分の数値 | 数値は試験要項・省令で確認 | サブリース契約,concept_page,
numbers.csv,kasai-jishin-num-s38,火災・地震：契約者・受益者は契約次第の数値（判例・ガイド）,火災・地震：契約者・受益者は契約次第の数値 — 確認テーマ：火災・地震：契約者・受益者は契約次第の数値 / 数値・条件：数値は試験要項・省令で確認,火災・地震：契約者・受益者は契約次第の数値 | 数値は試験要項・省令で確認 | 火災保険 | 条文×通知の対応表 | 優先関係の整理,concept_page,
numbers.csv,keiyaku-shomen-num-s38,管理受託契約書面・重要事項説明（判例・ガイド）,賃管は管理受託契約書面・重要事項説明。宅建35・37条書面とは別。,書面で締結 | 説明前に書面交付 | 媒介契約が対象 | 契約締結前後 | 法令の取り違え,,OK
numbers.csv,azukari-kanri-num-s38,預り金管理：預かった額の全額を分別の数値（判例・ガイド）,預り金管理：預かった額の全額を分別の数値 — 関連制度：分別管理義務 / 記録・保存：条文×通知の対応表,分別管理義務 | 条文×通知の対応表 | 優先関係の整理 | 預り金管理：預かった額の全額を分別の数値 | 数値は試験要項・省令で確認,concept_page,
numbers.csv,shiken-hanrei-num-s38,試験頻出判例：判例・ガイドライン併読の数値（判例・ガイド）,試験頻出判例：判例・ガイドライン併読の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：借地借家法,数値は試験要項・省令で確認 | 借地借家法 | 条文×通知の対応表 | 優先関係の整理 | 試験頻出判例：判例・ガイドライン併読の数値,concept_page,
numbers.csv,nyukyosha-taiou-num-s39,入居者対応：法定義務と受託契約の整理（横断総合）,法定24時間義務なし。修繕は借地借家法上貸主負担。期限は受託契約で定める。,なし | 貸主（オーナー） | 管理受託契約で定める | 速やかに手配 | 実務目安≠法定,,OK-practice
numbers.csv,shuuzen-hiyou-num-s39,修繕費用負担：通常損耗は貸主負担の数値（横断総合）,修繕費用負担：通常損耗は貸主負担の数値 — 記録・保存：弱点タグ付きノート / 試験の確認点：同型誤答の再演習,弱点タグ付きノート | 同型誤答の再演習 | 修繕費用負担：通常損耗は貸主負担の数値 | 数値は試験要項・省令で確認 | 原状回復,concept_page;maybe_missing_digit,
numbers.csv,chintai-kaitei-num-s39,賃料改定と更新料の数値整理（横断総合）,賃料改定＝32条協議（正当事由）／更新料上限＝合意更新で1ヶ月以内。,借地借家法32条の協議 | 1ヶ月分以内 | 賃料改定≠更新料 | 増税・近傍類似賃料等 | 1ヶ月を賃料改定に当てはめない,verify_official,OK-practice
numbers.csv,kanri-houkoku-num-s39,管理業務報告：頻度と契約（横断総合）,委託者への業務報告は賃管法・受託契約に従う。頻度は契約で定める。,賃貸住宅管理業法・受託契約 | 契約で定める | 収支・修繕・空室等 | 適正化法の管理報告は別 | 頻度の固定暗記を避ける,concept_page,OK-practice
numbers.csv,juyo-jusetsu-num-s39,重要事項説明：説明前に書面交付の数値（横断総合）,重要事項説明：説明前に書面交付の数値 — 記録・保存：弱点タグ付きノート / 試験の確認点：同型誤答の再演習,弱点タグ付きノート | 同型誤答の再演習 | 重要事項説明：説明前に書面交付の数値 | 数値は試験要項・省令で確認 | IT重説,concept_page;maybe_missing_digit,
numbers.csv,sublease-unyou-num-s39,サブリース運用：空室リスク配分の数値（横断総合）,サブリース運用：空室リスク配分の数値 — 記録・保存：弱点タグ付きノート / 試験の確認点：同型誤答の再演習,弱点タグ付きノート | 同型誤答の再演習 | サブリース運用：空室リスク配分の数値 | 数値は試験要項・省令で確認 | サブリース契約,concept_page;maybe_missing_digit,
numbers.csv,kasai-jishin-num-s39,火災・地震：契約者・受益者は契約次第の数値（横断総合）,火災・地震：契約者・受益者は契約次第の数値 — 数値・条件：数値は試験要項・省令で確認 / 関連制度：火災保険,数値は試験要項・省令で確認 | 火災保険 | 弱点タグ付きノート | 同型誤答の再演習 | 火災・地震：契約者・受益者は契約次第の数値,concept_page;maybe_missing_digit,
numbers.csv,keiyaku-shomen-num-s39,管理受託契約書面・重要事項説明（横断総合）,賃管は管理受託契約書面・重要事項説明。宅建35・37条書面とは別。,書面で締結 | 説明前に書面交付 | 媒介契約が対象 | 契約締結前後 | 法令の取り違え,,OK
